Country-Name,Country-Code,Indicator-Name,Indicator-Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,,,,,,,,,,,,,,
Nicaragua,NIC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.09117054,50.0701486,50.05051522,50.03346898,50.02030349,50.01151441,50.00825792,50.00926991,50.01025798,50.00580362,49.99314039,49.9717308,49.94460304,49.91673331,49.89429713,49.88132645,49.87826595,49.88370118,49.89719809,49.91781098,49.94470616,49.97702433,50.01424818,50.056166,50.10272841,50.1533125,50.2082744,50.26598402,50.32185086,50.3701857,50.40742524,50.43255472,50.44759358,50.45582625,50.46166247,50.46826599,50.47608087,50.48460914,50.49481203,50.50756001,50.52335565,50.54237122,50.5642206,50.58805055,50.61269905,50.63709642,50.66134064,50.68503594,50.70619055,50.72238267,50.73213725,50.73478073,50.73127023,50.72375651,50.7151999,50.70770756,50.70182527
Niger,NER,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.69293935,52.53581083,52.37827923,52.22287242,52.07298994,51.93063716,51.7954918,51.66638596,51.54323851,51.42597862,51.31460603,51.21107581,51.11549332,51.02437164,50.93334771,50.84073209,50.74419235,50.64782077,50.56315222,50.50415757,50.47858023,50.48618527,50.51976055,50.57082752,50.62855244,50.68446675,50.73731366,50.78570735,50.82195464,50.83772061,50.8282351,50.79351594,50.73714247,50.66316633,50.57678385,50.48265782,50.3813959,50.27545591,50.17253035,50.08107983,50.0059468,49.9486442,49.90618989,49.87323502,49.84302107,49.81132979,49.77727174,49.74270065,49.70969425,49.68102105,49.65820013,49.64120878,49.62861301,49.61875362,49.60963659,49.60000744,49.58958566
Nigeria,NGA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.00399676,49.98987304,49.97514849,49.96017325,49.94537401,49.93099624,49.91665851,49.90209667,49.88767918,49.87387804,49.86074037,49.84949455,49.83939726,49.82655932,49.80619258,49.77597631,49.73464004,49.68556895,49.63629927,49.59586684,49.56947463,49.55842085,49.55919095,49.56615015,49.57196994,49.57188286,49.56474336,49.55253993,49.53758093,49.52307934,49.51102125,49.50165996,49.49376523,49.4859993,49.47660914,49.46448333,49.44948012,49.4321718,49.41309135,49.39297473,49.37236241,49.3514114,49.33009253,49.30852109,49.28679055,49.26501331,49.24333132,49.2219011,49.20086819,49.1803744,49.16053557,49.14140578,49.12304567,49.1055609,49.08905422,49.07357254,49.05913823
Northern Mariana Islands,MNP,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.18302542,50.17924453,50.17768264,50.17858068,50.18250403,50.18964492,50.20010602,50.21335266,50.22832474,50.24366005,50.25849397,50.27230937,50.28544767,50.29879751,50.31371956,50.33109756,50.35089336,50.37259491,50.39600323,50.42080034,50.44652513,50.47337392,50.5008332,50.52694092,50.54909088,50.56558564,50.57538532,50.57914642,50.57887046,50.57741001,50.57675324,50.57769544,50.5793951,50.58037788,50.57843769,50.57211497,50.56004958,50.54292382,50.5236921,50.50646282,50.49350205,50.48655487,50.48320124,50.47655673,50.45747216,50.41990421,50.36295519,50.29021003,50.205831,50.11563294,50.02442116,49.93242759,49.84067526,49.75526463,49.68329264,49.62923388,49.59517887
Oman,OMN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.46933593,50.56373308,50.64829612,50.72518467,50.79760022,50.86519031,50.92530432,50.96929787,50.98360342,50.95293616,50.86633971,50.7294675,50.54477259,50.29981821,49.98212477,49.59299083,49.13714002,48.6390961,48.14082895,47.68618544,47.29754196,46.96742775,46.67796376,46.42018163,46.18205274,45.94945596,45.75601684,45.59072624,45.36013279,44.95572529,44.33755537,43.47463068,42.46724858,41.53297933,40.90717673,40.71060066,40.96982207,41.59811743,42.45160055,43.30717719,43.98047158,44.39432936,44.57298824,44.54832657,44.3856165,44.11978822,43.81505113,43.43340723,42.81201728,41.7791999,40.34185003,38.59650598,36.81394407,35.29621348,34.23877441,33.66886083,33.54048183
Pakistan,PAK,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,46.43287367,46.51275787,46.59082645,46.66680452,46.74033576,46.81121817,46.87977761,46.94624228,47.01032486,47.07167222,47.13025331,47.18607244,47.23976221,47.29259066,47.34601947,47.40090864,47.45717759,47.51431203,47.57203515,47.62995137,47.68762505,47.74487775,47.80133108,47.85618313,47.90858216,47.95801858,48.00427191,48.04752966,48.08824849,48.12706152,48.16436684,48.20047606,48.23515562,48.26763738,48.29689058,48.32231508,48.34409515,48.36283001,48.37893467,48.39295426,48.40548084,48.41618587,48.42552296,48.43560539,48.44899468,48.4671101,48.49058761,48.51806816,48.54656878,48.5722445,48.59257066,48.60702257,48.6166504,48.62255116,48.62632505,48.62915563,48.63123016
Palau,PLW,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.96065402,48.98105551,49.00463417,49.02932136,49.05239784,49.07224635,49.08882742,49.10302769,49.11560927,49.12758605,49.13969853,49.15140492,49.16281832,49.17559702,49.1919318,49.21272949,49.2390839,49.26951439,49.2997126,49.32424421,49.3400048,49.34584762,49.3442555,49.33986704,49.33887458,49.3451468,49.35950021,49.37997208,49.40437493,49.42949672,49.45309813,49.47498931,49.49575394,49.51506766,49.53267579,49.54854143,49.5624981,49.57474203,49.58598714,49.59714739,49.60889819,49.62138232,49.63456299,49.64851018,49.66339131,49.67919451,49.69590955,49.7135003,49.73185594,49.75084291,49.77030835,49.79023509,49.81044463,49.83052976,49.84996904,49.8684318,49.88577603
Papua New Guinea,PNG,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.06942907,48.11573735,48.15932926,48.19977549,48.23637398,48.26863875,48.29692876,48.3217103,48.34292182,48.36043626,48.37439496,48.38546523,48.39444849,48.40193683,48.40861429,48.41523555,48.42141742,48.42799954,48.43828387,48.45614792,48.48360262,48.52133111,48.56708202,48.61655378,48.66438579,48.70715368,48.74381492,48.77562541,48.80427792,48.8321849,48.86073581,48.89018668,48.91936137,48.94662406,48.96997061,48.98809969,49.00088032,49.00911953,49.01375697,49.01609991,49.01706366,49.01693956,49.01572254,49.01368649,49.01103493,49.00797696,49.0046596,49.00127907,48.99801491,48.99509232,48.99263485,48.99072612,48.98935969,48.98847482,48.98795845,48.98773788,48.98781718
Paraguay,PRY,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.76376696,50.71843942,50.66604765,50.60750414,50.54408624,50.47688627,50.40641472,50.33357661,50.26011315,50.18791204,50.11818429,50.05164957,49.98819674,49.92719297,49.86783662,49.80981482,49.75331827,49.69920368,49.64875252,49.6034389,49.56420556,49.53091194,49.50316717,49.48127357,49.46548945,49.45563869,49.45158035,49.45224895,49.45540276,49.45838224,49.45943509,49.45808879,49.45476137,49.44972393,49.44350108,49.43651904,49.42849018,49.41933753,49.40993919,49.40132982,49.39407317,49.38879615,49.38497245,49.3806469,49.37334122,49.36158149,49.34497995,49.32480859,49.30336386,49.28370437,49.26804508,49.25681186,49.24958796,49.24661315,49.24793797,49.25344808,49.26334822
Peru,PER,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.74120707,49.74047459,49.74023235,49.74070703,49.74217302,49.74485866,49.74865859,49.7536126,49.7601734,49.76887249,49.77996144,49.79339746,49.80878276,49.82553217,49.84292623,49.86039679,49.87774217,49.89486236,49.91147036,49.92730177,49.94218024,49.95593381,49.96853623,49.98010497,49.99082964,50.00078793,50.0101319,50.01870748,50.02597574,50.03126513,50.03421962,50.03475724,50.03332006,50.03074073,50.0280702,50.02604336,50.02483933,50.02429774,50.02433755,50.02476987,50.02546221,50.02646664,50.02782742,50.029377,50.03089848,50.03224871,50.03337393,50.03434093,50.03528379,50.03638942,50.03778557,50.03949443,50.04146058,50.04365548,50.04602374,50.04852969,50.0511468
Philippines,PHL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.67445124,49.62863089,49.58490784,49.54473224,49.50982177,49.48108346,49.45863608,49.44160227,49.42864969,49.41813155,49.40896218,49.40072136,49.39371239,49.38846795,49.38573412,49.38587793,49.38886662,49.39412719,49.40083843,49.40800181,49.41494778,49.42158765,49.42809843,49.43447616,49.44077691,49.4471073,49.4533457,49.45962676,49.46657959,49.47497124,49.48525796,49.49762982,49.51177956,49.52706141,49.54263279,49.55796757,49.57134697,49.58282772,49.59538138,49.61283918,49.63677873,49.67041013,49.71036004,49.74458651,49.75793903,49.74182731,49.69220393,49.61664581,49.53218494,49.46143238,49.41952561,49.41086113,49.42899157,49.46471556,49.50487948,49.54035623,49.56951694
Poland,POL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.63131168,51.58217179,51.54579617,51.51953428,51.49949496,51.4827014,51.46895541,51.45849568,51.44940787,51.43948547,51.42728176,51.41173468,51.39332863,51.37407766,51.35685307,51.34357146,51.33523207,51.33093917,51.32847432,51.32476138,51.31792027,51.30694354,51.29328277,51.28041839,51.27299174,51.27403607,51.28432459,51.30229286,51.32568162,51.35115774,51.37606873,51.40026063,51.42388332,51.44499964,51.4613605,51.47162122,51.47457016,51.47110359,51.46462029,51.45993576,51.46051563,51.46752595,51.47987029,51.49597177,51.51328634,51.52988102,51.54547718,51.56051804,51.57464026,51.58755347,51.59907734,51.60891073,51.61705597,51.62403197,51.63061218,51.63734946,51.64444032
Portugal,PRT,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.1673325,52.18516987,52.1975503,52.21070836,52.23328618,52.27056798,52.32680353,52.39774476,52.46936068,52.52109055,52.53790158,52.51461051,52.45779703,52.37845935,52.29190217,52.20914151,52.1321353,52.05950705,51.99399043,51.93788241,51.8925216,51.8588768,51.83660848,51.82387825,51.81797429,51.81665571,51.81975354,51.82703995,51.83607884,51.84382073,51.8480142,51.84728425,51.84187742,51.8331346,51.82323393,51.81365036,51.80660841,51.80170364,51.79488562,51.78056014,51.75594943,51.71785413,51.67080228,51.6288539,51.61081034,51.62923774,51.6882661,51.78170727,51.89898178,52.02488891,52.14791687,52.26630895,52.38125173,52.48748628,52.57891419,52.65089587,52.69973101
Puerto Rico,PRI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.57035028,50.67402401,50.78760293,50.89672635,50.98400599,51.03944474,51.06012775,51.0528981,51.02976913,51.00746589,50.99791019,51.00289444,51.0187271,51.04468635,51.07882863,51.11881858,51.16807379,51.22512224,51.27799327,51.31166019,51.31768822,51.29040516,51.23734931,51.17878475,51.14188904,51.1445185,51.19307139,51.2786226,51.38472049,51.48796634,51.57169561,51.63163908,51.67314032,51.70123987,51.72419073,51.74793049,51.77254892,51.79593203,51.81912812,51.84317766,51.86865565,51.89689543,51.927423,51.95676417,51.97995963,51.99352963,51.99582468,51.98835163,51.97471867,51.9601729,51.94862294,51.94129007,51.93710268,51.9349069,51.93262367,51.92876485,51.92318351
Qatar,QAT,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,43.50123655,42.64433843,41.6982576,40.75624118,39.89064561,39.12540962,38.49250643,37.96033008,37.43108025,36.81142437,36.08557656,35.20705097,34.28442133,33.56460795,33.27625608,33.4856663,34.2140551,35.29253715,36.36794467,36.99888913,36.96801734,36.33255796,35.38208497,34.40422147,33.62985883,33.13921056,32.89265576,32.80773492,32.83715519,32.92863591,33.05021428,33.19529018,33.37281587,33.58489799,33.83281601,34.10689016,34.32825907,34.45901559,34.56430522,34.73239836,34.97766462,35.45639705,36.0438722,36.18058414,35.26791568,33.32297795,30.75346402,28.24196004,26.28884016,25.10924482,24.64971937,24.77636364,25.29668232,26.02993973,26.76457657,27.36191791,27.80339081
Romania,ROU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.16537242,51.13168963,51.10143865,51.07339115,51.04600914,51.01829485,50.99012161,50.9618905,50.93382359,50.9062347,50.87934138,50.85320035,50.82785285,50.80346035,50.78023403,50.75840796,50.73786605,50.71879633,50.70207862,50.68880366,50.67963244,50.67519673,50.67509467,50.67770085,50.68076612,50.68285569,50.68317464,50.6826707,50.6837226,50.68963925,50.70272027,50.72362269,50.75147964,50.78518657,50.82289388,50.86300205,50.90542991,50.95012247,50.99539658,51.0390728,51.07954175,51.11553034,51.14724573,51.17645331,51.20600225,51.23801017,51.27328017,51.31108593,51.35020234,51.38852681,51.42432784,51.45702017,51.48688235,51.5139943,51.53876889,51.56158034,51.58236829
Russian Federation,RUS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,55.21246657,55.09603331,54.98290729,54.87503599,54.77498449,54.68437028,54.60277567,54.52912123,54.46344579,54.40582943,54.35592412,54.31440262,54.2799372,54.2478357,54.21199027,54.16820402,54.114373,54.05191066,53.98445086,53.91734261,53.85422207,53.79717382,53.74464017,53.69240745,53.63456147,53.56760597,53.49020608,53.40569985,53.3208348,53.24454732,53.18307182,53.13824094,53.10833308,53.0915636,53.08482239,53.08576354,53.09377255,53.1094067,53.13272193,53.1639926,53.2030335,53.2494497,53.30175371,53.35721804,53.41227329,53.46384913,53.51127001,53.55389904,53.58887087,53.61297609,53.62438488,53.6214912,53.60590331,53.58309672,53.56066905,53.5442083,53.53567968
Rwanda,RWA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.92403962,50.93116331,50.94011137,50.94889796,50.95478124,50.95601925,50.95202672,50.94395978,50.9337843,50.92398459,50.91603619,50.91029885,50.90597777,50.90194952,50.89674641,50.88948207,50.88078814,50.87132939,50.86068427,50.84834284,50.83440548,50.82112825,50.81011681,50.80074952,50.79220002,50.78524464,50.77621512,50.76861469,50.77628998,50.8158407,50.89895781,51.04000018,51.24599951,51.5060414,51.77306088,51.98240076,52.08772571,52.10128375,52.06692137,52.0374105,52.03957928,52.07602538,52.13415952,52.20224697,52.2620115,52.3001966,52.31481476,52.31217784,52.29695167,52.27566323,52.25273904,52.22892135,52.20309041,52.17525215,52.14509594,52.1126103,52.0781441
Samoa,WSM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.24110636,49.2842554,49.31252483,49.32504767,49.31741168,49.29014386,49.23978667,49.17134894,49.10292866,49.05565044,49.04277981,49.06866891,49.12403359,49.18966478,49.23944375,49.25520039,49.23420172,49.18169716,49.09875982,48.98909946,48.85634571,48.69945984,48.52256339,48.3410467,48.17586529,48.03974255,47.93730657,47.86478194,47.82126573,47.80217406,47.80400946,47.82871039,47.87458929,47.92830401,47.97258066,47.9965679,47.99446507,47.97114832,47.93992334,47.92009577,47.92399235,47.95548138,48.00896983,48.07600308,48.14591094,48.20983949,48.26643545,48.3175847,48.36131705,48.39631835,48.42202022,48.4373166,48.44230576,48.44056936,48.43597696,48.43190428,48.42923459
San Marino,SMR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,44.37008793,44.72571225,45.235841,45.87027313,46.56979551,47.26762041,47.93890125,48.56940802,49.11764706,49.55703212,49.87811612,50.07698483,50.16895378,50.19740339,50.21445395,50.25603157,50.33278752,50.43117251,50.53221599,50.61304667,50.65980011,50.67098518,50.65760143,50.62771102,50.59437917,50.56538911,50.54287992,50.52580549,50.51158619,50.49787651,50.48382126,50.46850733,50.45375425,50.43980505,50.42653952,50.4144987,50.40329514,50.39351318,50.38402226,50.3736943,50.36306903,50.35177818,50.34000769,50.32762355,50.31589774,50.30493777,50.29441067,50.2842613,50.2747639,50.26555659,50.25632022,50.24735751,50.23923713,50.23137741,50.22378208,50.21697558,50.2109162
Saudi Arabia,SAU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.78158779,49.7632665,49.72012644,49.66135397,49.59839946,49.5369903,49.47699929,49.41148102,49.33094588,49.22436233,49.08523996,48.91545521,48.71898085,48.49606255,48.24764881,47.97690849,47.68873083,47.38918656,47.08508256,46.78404297,46.49221818,46.21970807,45.96765295,45.72443097,45.4748503,45.21221913,44.93102413,44.64357985,44.37915073,44.17309996,44.04575193,43.99365799,44.00162014,44.06107276,44.16050214,44.28796622,44.44641649,44.62661171,44.7924074,44.90028909,44.92433319,44.85732579,44.71747568,44.53578785,44.35136922,44.18987417,44.05747696,43.94698691,43.85306169,43.76699297,43.68405968,43.60315416,43.5297957,43.47320231,43.4446747,43.45054015,43.49247561
Senegal,SEN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.32175632,50.2563421,50.19546118,50.13592556,50.07397252,50.00756308,49.93807048,49.86790612,49.79809408,49.72989399,49.66534321,49.60226506,49.54331242,49.49959755,49.48412498,49.50359056,49.56007225,49.64600016,49.74658022,49.84280918,49.92192903,49.98085975,50.02397142,50.05556947,50.0820987,50.10801451,50.13469041,50.16097144,50.1858255,50.20767625,50.22628487,50.24002011,50.25136608,50.26835202,50.30067954,50.35351737,50.42878534,50.52118347,50.61994223,50.71113592,50.78551176,50.84012003,50.87846266,50.90574442,50.92925915,50.95355451,50.97986515,51.00549456,51.02636589,51.03721109,51.03509812,51.01979089,50.99420121,50.96242954,50.92948012,50.89863208,50.87064133
Serbia,SRB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.63866472,50.65245703,50.66577635,50.68044603,50.69909804,50.72360323,50.75461142,50.7915083,50.83322578,50.87766829,50.92265853,50.96798914,51.01313792,51.05490659,51.08942536,51.11416142,51.12716226,51.12954559,51.12582585,51.12252984,51.12437888,51.13314327,51.14743229,51.16497093,51.18202729,51.19580611,51.20570812
Seychelles,SYC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.04241899,50.93627659,50.83968762,50.74918567,50.65168342,50.5452213,50.42736829,50.30361268,50.17305192,50.03912057,49.90451455,49.76911332,49.63358003,49.51506051,49.42686999,49.37824095,49.37272757,49.4048,49.45366312,49.49887189,49.52482954,49.52450296,49.50569115,49.48625664,49.49253559,49.53966868,49.6364857,49.77431795,49.92570367,50.0513186,50.12530619,50.13427325,50.09077655,50.02361323,49.96887129,49.9498064,49.97039059,50.01911461,50.08268845,50.1436315,50.186066,50.21510198,50.23187785,50.21978663,50.15682953,50.03436736,49.84203969,49.59324534,49.33212563,49.11650065,48.98529238,48.95320328,49.00448563,49.11200966,49.23540702,49.34643572,49.43829489
Sierra Leone,SLE,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.25046924,51.26359116,51.27378737,51.28208856,51.29005664,51.29822173,51.30795025,51.31778701,51.32237761,51.31497494,51.29162886,51.25080373,51.19598808,51.13440095,51.07530195,51.02490533,50.98496297,50.95324719,50.9268211,50.90145708,50.8742855,50.84554321,50.81647565,50.78697904,50.75715909,50.72748644,50.69765448,50.66849179,50.64264043,50.62282583,50.61037218,50.60575549,50.60786189,50.61433409,50.62164399,50.62714201,50.62932863,50.62898858,50.62819794,50.63009015,50.63632976,50.64705495,50.66004033,50.67206346,50.67976028,50.68137751,50.67697027,50.66759931,50.65416624,50.63789202,50.61986855,50.60028012,50.57925849,50.55771624,50.53667672,50.51684564,50.49852081
